TIPO_REG,PAIS,P_DEPTO,P_MUNIC,UC_UO,ENCUESTA,COD_VEREDA,ID_MAQ,P_S9P118,P_S9P119,P_S9P120
9,170,19,19001,01129873,022713351,19001002,1,9999999915,1,0
9,170,19,19001,01130000,002025031,19001007,1,9999999915,1,0
9,170,19,19001,01130000,081273813,19001014,1,,,
9,170,19,19001,01130001,022713007,19001022,1,,,
9,170,19,19001,01138243,000115050,19001014,1,,,
9,170,19,19001,01140000,081235185,19001011,1,441230300,0,1
9,170,19,19001,01140000,081235185,19001011,3,432320300,1,0
9,170,19,19001,01140000,082025838,19001009,1,441230300,1,0
9,170,19,19001,01140001,000114915,19001009,1,9999999915,0,1
9,170,19,19001,01150000,081274219,19001011,1,,,
9,170,19,19001,01150000,082025692,19001021,1,441230300,0,1
9,170,19,19001,01150000,083215652,19001013,1,441230300,0,1
9,170,19,19001,01160000,081063152,19001014,1,9999999915,0,1
9,170,19,19001,01160000,081063152,19001014,3,432200900,0,1
9,170,19,19001,01160000,081207923,19001014,1,,,
9,170,19,19001,01160000,081526154,19001008,1,9999999915,1,0
9,170,19,19001,01160000,082025971,19001014,1,9999999915,0,1
9,170,19,19001,01160000,082064969,19001013,1,,,
9,170,19,19001,01160001,022713337,19001002,1,9999999915,0,1
9,170,19,19001,01166499,000114158,19001008,1,9999999915,1,0
9,170,19,19001,01170000,002025840,19001009,1,,,
9,170,19,19001,01170000,081063109,19001011,1,9999999915,0,1
9,170,19,19001,01170000,081301251,19001013,1,444400800,1,0
9,170,19,19001,01170000,081301251,19001013,3,9999999915,1,0
9,170,19,19001,01170000,081301251,19001013,4,432320300,1,0
9,170,19,19001,01170000,081301251,19001013,5,441230300,1,0
9,170,19,19001,01170000,081301251,19001013,6,432200900,1,0
9,170,19,19001,01170000,081301251,19001013,7,441500300,1,0
9,170,19,19001,01180001,022712996,19001022,1,,,
9,170,19,19001,01190001,000114004,19001004,1,9999999915,1,0
9,170,19,19001,01220000,082025846,19001009,1,441230300,1,0
9,170,19,19001,01220000,082025846,19001009,2,441500300,1,0
9,170,19,19001,01220000,082025846,19001009,4,432320300,1,0
9,170,19,19001,01220000,082025846,19001009,5,432200900,1,0
9,170,19,19001,01220001,022713381,19001019,1,9999999915,0,1
9,170,19,19001,01230000,081063127,19001011,1,9999999915,0,1
9,170,19,19001,01260000,001568515,19001004,1,,,
9,170,19,19001,01260000,082024518,19001009,1,9999999915,1,0
9,170,19,19001,01270000,081063060,19001014,1,432320300,1,0
9,170,19,19001,01270000,081526245,19001014,1,432200900,1,0
9,170,19,19001,01270000,081567662,19001014,1,,,
9,170,19,19001,01270000,088000585,19001002,1,,,
9,170,19,19001,01276664,000114880,19001014,1,432200900,1,0
9,170,19,19001,01280000,081274438,19001011,1,,,
9,170,19,19001,01290000,081568685,19001006,1,,,
9,170,19,19001,01300000,001568503,19001001,1,,,
9,170,19,19001,01300000,081568584,19001021,1,,,
9,170,19,19001,01310000,081235091,19001014,1,441230300,1,0
9,170,19,19001,01310000,081568999,19001004,1,,,
9,170,19,19001,01310001,000114113,19001008,1,,,
9,170,19,19001,01330000,002025047,19001007,1,461130100,1,0
9,170,19,19001,01330000,002025047,19001007,3,441230401,1,0
9,170,19,19001,01330000,002025047,19001007,4,441230300,1,0
9,170,19,19001,01340000,001567855,19001001,1,,,
9,170,19,19001,01350000,081063094,19001005,1,441230300,1,0
9,170,19,19001,01350000,081221738,19001021,1,441230300,0,1
9,170,19,19001,01350000,081568777,19001018,1,,,
9,170,19,19001,01380000,002025048,19001007,1,9999999915,0,1
9,170,19,19001,01380000,081221635,19001021,1,9999999915,1,0
9,170,19,19001,01380000,081221635,19001021,3,461130100,1,0
9,170,19,19001,01380000,081221635,19001021,4,441230401,1,0
9,170,19,19001,01380000,081221635,19001021,5,441230300,1,0
9,170,19,19001,01380000,081221635,19001021,6,432320300,1,0
9,170,19,19001,01380000,081221996,19001010,1,9999999915,0,1
9,170,19,19001,01380000,081221996,19001010,3,441230401,0,1
9,170,19,19001,01380000,081221996,19001010,4,441230300,0,1
9,170,19,19001,01380000,081221996,19001010,5,432320300,1,0
9,170,19,19001,01380000,081382769,19001004,1,,,
9,170,19,19001,01380000,082024770,19001022,1,,,
9,170,19,19001,01380000,082026160,19001014,1,441230300,1,0
9,170,19,19001,01380000,088024770,19001022,1,441499901,1,0
9,170,19,19001,01380000,088024770,19001022,3,441230300,1,0
9,170,19,19001,01380000,088024770,19001022,4,431100100,1,0
9,170,19,19001,01380001,022712945,19001022,1,493150104,2,2
9,170,19,19001,01390000,081382614,19001015,1,432320300,0,0
9,170,19,19001,01390000,082025979,19001012,1,441230300,1,0
9,170,19,19001,01400000,081062927,19001010,1,441230401,1,0
9,170,19,19001,01410000,081221889,19001016,1,9999999915,1,6
9,170,19,19001,01410000,088273151,19001021,1,,,
9,170,19,19001,01420000,082026263,19001014,1,9999999915,1,0
9,170,19,19001,01420001,022713117,19001022,1,,,
9,170,19,19001,01430000,081221773,19001021,1,441230300,1,0
9,170,19,19001,01430000,081274339,19001010,1,,,
9,170,19,19001,01434405,000114995,19001014,1,441230300,1,0
9,170,19,19001,01440001,022712941,19001022,1,,,
9,170,19,19001,01450000,081568507,19001001,1,,,
9,170,19,19001,01460000,081207313,19001021,1,,,
9,170,19,19001,01460000,081207611,19001021,1,,,
9,170,19,19001,01460000,081207639,19001021,1,,,
9,170,19,19001,01460000,081526331,19001010,1,441310100,6,0
9,170,19,19001,01460000,081526331,19001010,3,441230401,0,1
9,170,19,19001,01470000,001234832,19001009,1,9999999915,0,1
9,170,19,19001,01470000,001234832,19001009,3,441230300,0,1
9,170,19,19001,01480000,002024985,19001007,1,9999999915,0,1
9,170,19,19001,01490000,081063129,19001011,1,439220400,0,1
9,170,19,19001,01490000,081526279,19001001,1,441230300,1,0
9,170,19,19001,01500000,000113744,19001012,1,441500300,1,
9,170,19,19001,01500000,081063007,19001011,1,441230300,0,1
9,170,19,19001,01500000,081234986,19001019,1,432200900,0,1
9,170,19,19001,01500000,088273952,19001021,1,,,
9,170,19,19001,01500001,000114054,19001001,1,9999999915,0,1
9,170,19,19001,01500001,000114474,19001019,1,432200900,0,18
9,170,19,19001,01510000,081568457,19001021,1,,,
9,170,19,19001,01520000,081063108,19001011,1,9999999915,1,0
9,170,19,19001,01520000,082065018,19001018,1,441230300,0,1
9,170,19,19001,01540000,081221629,19001021,1,441230300,1,1
9,170,19,19001,01540000,081526034,19001021,1,441230401,1,0
9,170,19,19001,01550000,002024976,19001007,1,9999999915,0,1
9,170,19,19001,01550000,002024976,19001007,3,441230300,0,1
9,170,19,19001,01550000,081062857,19001002,1,9999999915,0,1
9,170,19,19001,01550000,081567926,19001016,1,,,
9,170,19,19001,01550001,022713103,19001022,1,9999999915,0,1
9,170,19,19001,01560000,002025834,19001014,1,9999999915,1,0
9,170,19,19001,01560001,000113739,19001009,1,9999999915,1,0
9,170,19,19001,01562404,000113740,19001009,1,9999999915,1,0
9,170,19,19001,01570000,001207973,19001018,1,,,
9,170,19,19001,01570000,082024574,19001013,1,441230401,0,1
9,170,19,19001,01580000,002026226,19001001,1,,,
9,170,19,19001,01580001,000114071,19001001,1,9999999915,1,0
9,170,19,19001,01580001,000114071,19001001,3,441230300,1,0
9,170,19,19001,01590000,081207769,19001018,1,,,
9,170,19,19001,01590000,081301250,19001013,1,441499902,0,1
9,170,19,19001,01590000,081301250,19001013,3,441230300,0,1
9,170,19,19001,01600000,002026222,19001001,1,9999999915,0,1
9,170,19,19001,01600000,002026222,19001001,3,441500300,1,0
9,170,19,19001,01600000,002065195,19001007,1,9999999915,1,0
9,170,19,19001,01600001,000114058,19001001,1,9999999915,1,0
9,170,19,19001,01600001,000114058,19001001,3,9999999915,0,1
9,170,19,19001,01610001,022713198,19001002,1,9999999915,0,1
9,170,19,19001,01630000,081063091,19001005,1,441500300,1,0
9,170,19,19001,01630000,081063091,19001005,3,441230300,1,0
9,170,19,19001,01630000,081273480,19001005,1,,,
9,170,19,19001,01640000,081526046,19001016,1,9999999915,3,0
9,170,19,19001,01650000,081062808,19001010,1,441230300,1,1
9,170,19,19001,01660000,002024895,19001007,1,,,
9,170,19,19001,01660000,081382782,19001021,1,441230300,1,0
9,170,19,19001,01660000,081382783,19001021,1,441230401,1,0
9,170,19,19001,01660000,081382783,19001021,3,441230300,1,0
9,170,19,19001,01660000,081382787,19001021,1,441230300,1,0
9,170,19,19001,01660000,088273951,19001021,1,,,
9,170,19,19001,01660001,000114689,19001008,1,,,
9,170,19,19001,01670000,082064987,19001009,1,9999999915,0,1
9,170,19,19001,01680000,081062816,19001002,1,9999999915,0,1
9,170,19,19001,01680000,081273509,19001005,1,,,
9,170,19,19001,01680000,082024517,19001009,1,9999999915,0,1
9,170,19,19001,01680000,082025117,19001022,1,441310100,0,1
9,170,19,19001,01680000,082025117,19001022,3,441230401,0,1
9,170,19,19001,01680000,082025117,19001022,4,441230300,0,1
9,170,19,19001,01680000,082026065,19001002,1,441230300,0,1
9,170,19,19001,01680000,088234873,19001012,1,9999999915,0,1
9,170,19,19001,01700000,000114789,19001011,1,441230300,,1
9,170,19,19001,01700000,081221839,19001016,1,441500300,1,0
9,170,19,19001,01700000,082024951,19001999,1,9999999915,0,2
9,170,19,19001,01710000,081410482,19001003,1,432320300,0,1
9,170,19,19001,01730000,001382765,19001007,1,9999999915,0,1
9,170,19,19001,01730000,081221842,19001016,1,9999999915,1,0
9,170,19,19001,01730000,088221842,19001016,1,9999999915,1,0
9,170,19,19001,01740000,001567608,19001001,1,,,
9,170,19,19001,01740001,000114073,19001001,1,,,
9,170,19,19001,01740001,000114436,19001008,1,,,
9,170,19,19001,01750000,002024433,19001999,1,,,
9,170,19,19001,01770000,081207997,19001001,1,,,
9,170,19,19001,01770000,081334435,19001022,1,9999999915,1,0
9,170,19,19001,01770001,000113988,19001008,1,,,
9,170,19,19001,01770001,000114876,19001012,1,496220100,0,1
9,170,19,19001,01770001,000114876,19001012,2,496220100,0,1
9,170,19,19001,01820000,082024956,19001022,1,441230300,0,1
9,170,19,19001,01820000,087207375,19001011,1,,,
9,170,19,19001,01830000,082024954,19001022,1,441230401,0,1
9,170,19,19001,01840000,081063083,19001005,1,441500300,1,2
9,170,19,19001,01840000,081063083,19001005,3,441230300,1,2
9,170,19,19001,01850000,081221666,19001018,1,9999999915,0,1
9,170,19,19001,01850000,081221666,19001018,3,441500300,1,0
9,170,19,19001,01850000,081221666,19001018,4,441230300,1,0
9,170,19,19001,01850000,081234837,19001013,1,441230401,1,0
9,170,19,19001,01860000,081063087,19001002,1,441230300,1,0
9,170,19,19001,01870000,081162716,19001001,1,,,
9,170,19,19001,01870000,082026122,19001013,1,441230401,1,0
9,170,19,19001,01870000,082026261,19001014,1,9999999915,1,0
9,170,19,19001,01870000,082026261,19001014,3,431100100,1,0
9,170,19,19001,01870000,082026661,19001014,1,432200900,1,0
9,170,19,19001,01870000,082026663,19001014,1,9999999915,1,0
9,170,19,19001,01870001,000114901,19001014,1,432200900,1,0
9,170,19,19001,01870643,000114902,19001014,1,9999999915,1,0
9,170,19,19001,01877374,000114903,19001014,1,432200900,1,0
9,170,19,19001,01877374,000114903,19001014,2,9999999915,1,0
9,170,19,19001,01880000,081207635,19001021,1,,,
9,170,19,19001,01890000,002025766,19001007,1,,,
9,170,19,19001,01890000,081063135,19001005,1,441230300,1,1
9,170,19,19001,01890000,081063187,19001005,1,441230300,1,0
9,170,19,19001,01890000,081063188,19001005,1,9999999915,1,0
9,170,19,19001,01890000,081221837,19001005,1,441230300,0,1
9,170,19,19001,01890000,081221928,19001005,1,441500300,1,0
9,170,19,19001,01890000,081221928,19001005,3,441230300,1,0
9,170,19,19001,01890000,081526095,19001005,1,9999999915,0,1
9,170,19,19001,01890000,088023134,19001005,1,9999999915,0,1
9,170,19,19001,01890000,088063134,19001005,1,9999999915,0,1
9,170,19,19001,01900000,001568952,19001002,1,,,
9,170,19,19001,01900000,002064899,19001007,1,441230300,1,0
9,170,19,19001,01920000,000114110,19001008,1,441230300,,1
9,170,19,19001,01920000,082026076,19001999,1,441230300,0,1
9,170,19,19001,01930000,002024765,19001001,1,9999999915,0,1
9,170,19,19001,01930001,000114086,19001001,1,9999999915,0,1
9,170,19,19001,01940001,000114406,19001008,1,9999999915,0,1
9,170,19,19001,01950000,081301533,19001002,1,441230300,0,1
9,170,19,19001,01970001,000114401,19001008,1,9999999915,0,1
9,170,19,19001,01980000,081221838,19001999,1,441230300,0,1
9,170,19,19001,01980000,081234974,19001022,1,441230300,0,1
9,170,19,19001,01980000,081301332,19001002,1,441499901,0,2
9,170,19,19001,02000000,001382733,19001001,1,461130100,1,0
9,170,19,19001,02000000,001382733,19001001,3,441230401,1,0
9,170,19,19001,02000000,001382733,19001001,4,432320300,1,0
9,170,19,19001,02000001,000114463,19001008,1,,,
9,170,19,19001,02010000,082026233,19001021,1,441230300,0,0
9,170,19,19001,02020000,081526338,19001010,1,441230401,1,0
9,170,19,19001,02030000,007274260,19001021,1,,,
9,170,19,19001,02030001,000113801,19001019,1,439130200,1,0
9,170,19,19001,02030001,000113801,19001019,3,9999999915,1,1
9,170,19,19001,02030001,000114408,19001008,1,,,
9,170,19,19001,02040001,000113800,19001019,1,,,
9,170,19,19001,02040001,000114546,19001022,1,,,
9,170,19,19001,02050000,002065140,19001009,1,9999999915,0,1
9,170,19,19001,02050000,082026264,19001012,1,432200900,1,0
9,170,19,19001,02050000,082026264,19001012,2,441230401,1,0
9,170,19,19001,02050001,022713164,19001002,1,9999999915,0,1
9,170,19,19001,02070001,000113799,19001019,1,432320300,1,0
9,170,19,19001,02070001,000113799,19001019,3,9999999915,1,0
9,170,19,19001,02090000,081526316,19001016,1,441500300,0,1
9,170,19,19001,02090001,000114518,19001022,1,,,
9,170,19,19001,02090001,022713154,19001010,1,9999999915,1,0
9,170,19,19001,02110000,007334428,19001022,1,441230300,0,1
9,170,19,19001,02110001,000114064,19001001,1,9999999915,0,1
9,170,19,19001,02110001,000114064,19001001,3,441500300,1,0
9,170,19,19001,02110001,000114064,19001001,4,441230300,2,1
9,170,19,19001,02110001,022713104,19001022,1,9999999915,0,1
9,170,19,19001,02117752,022713106,19001022,1,9999999915,0,1
9,170,19,19001,02117752,022713106,19001022,3,441230300,0,1
9,170,19,19001,02121465,000114513,19001022,1,9999999915,5,0
9,170,19,19001,02122919,000114502,19001022,1,9999999915,0,15
9,170,19,19001,02140000,002026373,19001019,1,9999999915,0,1
9,170,19,19001,02140000,081568844,19001001,1,,,
9,170,19,19001,02140001,000113316,19001019,1,9999999915,0,1
9,170,19,19001,02160000,082025733,19001001,1,441230401,0,1
9,170,19,19001,02160000,082026646,19001012,1,9999999915,0,1
9,170,19,19001,02160000,082026646,19001012,3,441230300,1,0
9,170,19,19001,02160000,087274077,19001022,1,,,
9,170,19,19001,02190000,081207686,19001017,1,,,
9,170,19,19001,02220000,002065194,19001007,1,9999999915,0,1
9,170,19,19001,02220000,087273680,19001002,1,,,
9,170,19,19001,02230000,001526355,19001019,1,441230300,0,1
9,170,19,19001,02230000,001526355,19001019,3,432320300,0,1
9,170,19,19001,02230000,082025844,19001014,1,9999999915,0,1
9,170,19,19001,02230001,000113680,19001019,1,441230300,0,1
9,170,19,19001,02230001,000113680,19001019,3,432320300,0,1
9,170,19,19001,02230001,000113680,19001019,4,441230300,1,0
9,170,19,19001,02230001,000113680,19001019,5,482510000,0,0
9,170,19,19001,02230001,000113680,19001019,6,432320300,0,1
9,170,19,19001,02236150,000113681,19001019,1,,,
9,170,19,19001,02240000,081274300,19001012,1,,,
9,170,19,19001,02240000,081410668,19001012,1,9999999915,0,6
9,170,19,19001,02240000,081410668,19001012,3,441500300,0,12
9,170,19,19001,02240001,000114617,19001022,1,441230300,0,1
9,170,19,19001,02250000,002026371,19001999,1,9999999915,0,1
9,170,19,19001,02250001,000113325,19001999,1,9999999915,0,1
9,170,19,19001,02270000,081162703,19001001,1,,,
9,170,19,19001,02276769,000114638,19001022,1,9999999915,0,1
9,170,19,19001,02280000,081222000,19001002,1,9999999915,1,3
9,170,19,19001,02280000,081222000,19001002,3,441310100,3,3
9,170,19,19001,02280000,081222000,19001002,4,441230401,1,2
9,170,19,19001,02290000,002065130,19001010,1,9999999915,1,0
9,170,19,19001,02290001,000113736,19001012,1,423200101,1,1
9,170,19,19001,02310000,081301238,19001013,1,432320300,1,0
9,170,19,19001,02310000,081301238,19001013,3,441230300,1,0
9,170,19,19001,02310000,081301238,19001013,4,439220400,0,1
9,170,19,19001,02310000,081301238,19001013,5,9999999915,0,2
9,170,19,19001,02310000,081301238,19001013,6,441499901,1,1
9,170,19,19001,02310000,081382571,19001021,1,9999999915,2,0
9,170,19,19001,02310000,081382571,19001021,3,441500300,1,0
9,170,19,19001,02310000,081568611,19001001,1,,,
9,170,19,19001,02320000,002024983,19001007,1,9999999915,1,2
9,170,19,19001,02320000,002024983,19001007,3,441230300,1,0
9,170,19,19001,02330000,082024752,19001020,1,441230300,3,0
9,170,19,19001,02340000,081568720,19001001,1,,,
9,170,19,19001,02370000,002065112,19001020,1,9999999915,0,1
9,170,19,19001,02380000,002065200,19001007,1,9999999915,0,1
9,170,19,19001,02380000,081526333,19001013,1,432200900,1,0
9,170,19,19001,02380000,081526333,19001013,3,439110800,0,1
9,170,19,19001,02380000,081526333,19001013,4,461130100,0,1
9,170,19,19001,02380000,081526333,19001013,5,441230401,0,1
9,170,19,19001,02380000,081526333,19001013,6,441310100,1,0
9,170,19,19001,02390000,081234931,19001022,1,9999999915,1,0
9,170,19,19001,02390000,081234938,19001022,1,9999999915,0,1
9,170,19,19001,02400000,081382524,19001001,1,441500300,0,1
9,170,19,19001,02400000,081382524,19001001,3,441230300,0,1
9,170,19,19001,02400000,081382524,19001001,4,432320300,1,0
9,170,19,19001,02420000,082024704,19001001,1,9999999915,0,1
9,170,19,19001,02420000,088273763,19001021,1,,,
9,170,19,19001,02440000,000114499,19001022,1,441230300,,1
9,170,19,19001,02440000,002065072,19001007,1,9999999915,0,1
9,170,19,19001,02450000,081273688,19001002,1,,,
9,170,19,19001,02450000,082024665,19001001,1,441230401,1,1
9,170,19,19001,02460000,001162528,19001021,1,,,
9,170,19,19001,02460000,082024472,19001022,1,9999999915,1,0
9,170,19,19001,02460001,000114101,19001001,1,9999999915,0,1
9,170,19,19001,02460001,000114101,19001001,3,441230300,0,1
9,170,19,19001,02480000,002025046,19001007,1,9999999915,0,1
9,170,19,19001,02490000,002025042,19001007,1,9999999915,0,1
9,170,19,19001,02490000,002025042,19001007,3,441230300,1,0
9,170,19,19001,02490000,081234988,19001022,1,441230300,0,1
9,170,19,19001,02490000,081234999,19001022,1,441230300,1,0
9,170,19,19001,02490000,082026645,19001012,1,9999999915,0,1
9,170,19,19001,02494933,000114506,19001022,1,441230300,1,0
9,170,19,19001,02510001,000114516,19001022,1,9999999915,0,1
9,170,19,19001,02510001,000114516,19001022,3,9999999915,1,0
9,170,19,19001,02530000,081334575,19001021,1,9999999915,6,0
9,170,19,19001,02540000,002025051,19001007,1,441230300,1,0
9,170,19,19001,02540000,081568620,19001001,1,,,
9,170,19,19001,02540001,000113741,19001012,1,9999999915,1,0
9,170,19,19001,02560001,000114771,19001007,1,9999999915,0,12
9,170,19,19001,02580001,000114409,19001008,1,9999999915,0,1
9,170,19,19001,02600000,081382525,19001001,1,441230300,0,2
9,170,19,19001,02630000,082065122,19001012,1,441230300,0,1
9,170,19,19001,02640000,082026766,19001022,1,441230300,0,1
9,170,19,19001,02640000,082026766,19001022,2,441230401,0,1
9,170,19,19001,02650000,081567696,19001004,1,,,
9,170,19,19001,02670000,002026194,19001001,1,9999999915,0,2
9,170,19,19001,02670000,002026194,19001001,3,441500300,0,1
9,170,19,19001,02670000,002026194,19001001,4,441230300,0,1
9,170,19,19001,02670001,000114046,19001001,1,9999999915,0,1
9,170,19,19001,02670001,000114046,19001001,3,9999999915,0,1
9,170,19,19001,02670001,000114046,19001001,4,441500300,0,1
9,170,19,19001,02670001,000114046,19001001,5,441230300,1,0
9,170,19,19001,02690000,002064927,19001007,1,,,
9,170,19,19001,02690001,000114281,19001008,1,,,
9,170,19,19001,02720000,081526287,19001001,1,441230300,0,1
9,170,19,19001,02720000,081526287,19001001,3,432320300,0,1
9,170,19,19001,02730001,000114043,19001001,1,9999999915,1,0
