,DPTO_CCDGO,MPIO_CNMBR,MPIO_CCNCT,DPTO_CNMBR,MPM,MPM_CAB,MPM_CPRD,AFBMO_TOT,AFBMO_CAB,AFBMO_CPRD,BLE_TOT,BLE_CAB,BLE_CPRD,BSCPI_TOT,BSCPI_CAB,BSCPI_CPRD,BASS_TOT,BASS_CAB,BASS_CPRD,TDE_TOT,TDE_CAB,TDE_CPRD,HC_TOT,HC_CAB,HC_CPRD,IEE_TOT,IEE_CAB,IEE_CPRD,IE_TOT,IE_CAB,IE_CPRD,MIPE_TOT,MIPE_CAB,MIPE_CPRD,MIP_TOT,MIP_CAB,MIP_CPRD,RE_TOT,RE_CAB,RE_CPRD,SAFAM_TOT,SAFAM_CAB,SAFAM_CPRD,SAS_TOT,SAS_CAB,SAS_CPRD,TRINF_TOT,TRINF_CAB,TRINF_CPRD,TRIML_TOT,TRIML_CAB,TRIML_CPRD,Municipality code
0,18,FLORENCIA,18001,CAQUETÁ,29.6,27.2,53.3,9.1,8.4,16.7,47.8,45.5,73.6,2.3,2.2,2.8,4.8,4.6,7.1,35.4,35.1,38.6,10.7,11.2,6.4,11.9,12.0,10.0,4.7,4.3,8.7,9.5,10.2,1.4,5.0,4.2,13.1,18.4,17.8,24.8,8.6,3.9,59.6,20.4,20.5,19.0,1.4,1.2,3.3,85.0,84.4,91.5,18001
1,18,ALBANIA,18029,CAQUETÁ,38.8,26.6,48.9,12.1,9.1,14.8,68.7,58.6,77.6,1.1,0.7,1.4,4.1,2.6,5.4,41.6,44.4,39.2,10.0,13.9,6.6,17.1,2.5,29.9,4.7,3.4,5.9,1.8,2.7,1.0,11.5,3.7,18.4,21.4,18.9,23.5,26.3,0.8,48.7,12.0,11.7,12.3,1.9,1.6,2.2,88.1,85.5,90.4,18029
2,18,BELÉN DE LOS ANDAQUÍES,18094,CAQUETÁ,50.0,41.4,66.1,18.4,16.8,21.8,67.5,60.7,81.4,2.7,2.1,3.8,4.2,2.7,7.4,55.7,57.5,52.1,9.1,10.8,5.7,13.7,11.6,18.0,7.8,5.2,13.0,11.0,14.5,4.1,12.2,11.1,14.5,18.9,16.6,23.6,20.8,1.6,60.4,16.6,16.7,16.4,1.9,1.1,3.7,88.6,87.0,92.0,18094
3,18,EL DONCELLO,18247,CAQUETÁ,44.3,37.6,60.7,14.7,13.5,18.1,68.2,62.8,82.6,1.8,1.8,1.8,11.3,7.9,20.6,42.8,45.6,35.3,10.3,12.2,5.0,8.0,4.7,17.1,6.0,5.0,8.7,7.7,10.4,0.5,10.3,7.4,18.2,23.8,21.9,28.9,18.9,4.3,58.5,14.1,14.4,13.5,1.9,1.3,3.7,90.7,89.3,94.4,18247
4,18,EL PAUJÍL,18256,CAQUETÁ,45.5,40.3,53.4,14.7,15.0,14.2,72.5,66.0,81.3,1.8,1.3,2.4,13.7,18.3,7.3,39.4,42.8,34.9,8.6,13.0,2.5,11.5,7.3,17.3,6.5,5.1,8.3,7.5,12.3,1.1,14.8,10.7,20.4,19.7,20.1,19.1,31.8,2.5,71.5,12.7,12.9,12.5,2.6,2.3,2.9,90.0,87.6,93.4,18256
5,18,LA MONTAÑITA,18410,CAQUETÁ,56.2,34.9,61.5,16.3,12.4,17.3,78.3,59.6,83.4,2.6,1.0,3.0,8.9,4.3,10.1,40.1,37.1,40.9,8.4,13.5,7.0,15.0,6.1,17.4,8.7,3.9,10.0,4.0,9.8,2.4,17.6,7.6,20.3,26.9,20.3,28.7,53.5,3.3,67.2,17.7,15.1,18.4,4.0,1.6,4.7,89.0,82.4,90.8,18410
6,18,MILÁN,18460,CAQUETÁ,64.6,38.1,68.7,18.2,16.2,18.6,75.8,56.6,79.6,4.2,0.8,4.9,5.4,0.8,6.3,49.0,47.1,49.4,8.6,15.7,7.2,41.9,6.7,48.8,9.0,3.1,10.2,4.2,14.3,2.2,23.5,6.2,26.9,31.4,21.8,33.3,64.8,5.6,76.3,18.3,15.1,19.0,3.4,1.1,3.8,92.1,82.6,94.0,18460
7,18,MORELIA,18479,CAQUETÁ,42.4,33.6,53.0,13.6,14.5,12.6,67.8,57.2,81.0,1.1,1.0,1.3,7.5,6.3,8.9,40.2,44.5,34.9,11.8,15.2,7.7,12.0,2.2,24.3,6.2,2.6,10.6,6.0,8.3,3.1,11.9,5.8,19.5,23.0,22.0,24.1,24.5,1.5,53.3,13.6,13.7,13.5,1.5,0.6,2.7,86.9,84.1,90.3,18479
8,18,SAN JOSÉ DEL FRAGUA,18610,CAQUETÁ,48.7,41.6,57.6,13.4,11.8,15.5,68.9,62.6,77.4,2.3,1.7,3.3,11.6,14.4,7.8,44.9,44.5,45.3,12.1,15.2,7.8,17.3,13.2,22.9,6.9,4.7,9.8,10.6,17.5,1.4,14.5,9.5,21.3,24.9,23.1,27.4,23.0,2.0,51.1,19.3,17.8,21.2,2.7,2.0,3.5,89.4,86.2,93.7,18610
9,18,VALPARAÍSO,18860,CAQUETÁ,50.0,35.6,59.1,15.0,15.1,14.9,73.6,63.1,80.6,2.3,1.2,3.0,4.3,8.5,1.4,48.3,44.8,50.6,7.7,12.9,4.2,26.7,2.5,43.0,7.8,5.3,9.5,4.4,9.1,1.2,13.0,3.2,19.6,23.8,21.3,25.5,36.0,2.4,58.7,15.3,13.9,16.2,2.3,2.1,2.5,91.9,86.7,95.4,18860
10,18,CARTAGENA DEL CHAIRÁ,18150,CAQUETÁ,63.3,51.3,78.1,16.1,15.5,17.0,78.8,71.0,89.0,5.2,4.1,6.7,7.4,5.7,9.5,48.5,44.0,54.4,12.9,17.3,7.2,26.7,20.4,34.9,13.3,9.6,18.1,22.2,34.5,6.3,16.3,12.7,21.0,34.0,29.5,39.9,36.9,7.8,74.6,22.6,19.8,26.2,4.4,3.3,5.8,94.7,92.4,97.8,18150
11,18,SAN VICENTE DEL CAGUÁN,18753,CAQUETÁ,56.3,42.2,71.7,15.6,13.5,18.0,74.3,63.1,86.8,4.8,2.7,7.3,7.0,7.9,5.9,39.5,33.3,46.5,10.4,14.9,5.4,31.5,26.5,37.3,10.7,6.4,15.5,16.9,29.2,3.0,14.0,8.9,19.7,33.0,28.5,38.0,35.6,2.9,72.5,21.7,17.7,26.2,4.3,3.2,5.5,91.2,86.8,96.2,18753
12,18,SOLANO,18756,CAQUETÁ,71.9,47.2,81.7,16.6,13.3,18.2,72.3,57.6,79.5,6.0,2.0,8.0,10.1,7.8,11.2,56.2,45.9,61.2,10.6,14.9,8.5,34.2,14.4,44.0,14.3,6.1,18.4,11.0,29.3,2.0,8.5,11.8,6.9,37.4,29.5,41.3,56.5,11.2,78.8,30.2,20.3,35.0,3.9,2.6,4.5,92.0,84.3,95.7,18756
13,18,SOLITA,18785,CAQUETÁ,58.1,50.6,69.6,16.4,14.3,19.8,76.4,68.9,89.2,3.2,2.8,3.9,8.9,12.1,3.5,40.7,36.7,47.5,11.5,14.6,6.1,26.0,17.5,40.7,7.4,6.1,9.7,32.1,49.4,2.7,10.0,9.3,11.3,29.4,26.9,33.5,31.2,11.8,64.5,19.9,17.5,24.1,4.5,3.9,5.5,92.6,89.3,98.1,18785
14,18,CURILLO,18205,CAQUETÁ,55.4,50.2,68.0,18.2,17.4,20.3,72.3,68.5,81.8,2.0,1.4,3.4,10.1,8.5,14.0,48.1,49.1,45.4,15.2,18.8,6.5,26.7,21.3,40.1,6.1,5.6,7.4,20.5,28.3,1.0,4.9,4.3,6.4,26.7,25.3,30.2,23.5,5.3,68.7,15.0,14.3,16.7,2.9,2.8,3.1,93.4,92.4,95.9,18205
15,18,PUERTO RICO,18592,CAQUETÁ,54.3,43.8,70.3,17.4,17.3,17.7,74.9,67.5,86.6,2.9,2.5,3.6,12.9,11.9,14.4,45.5,47.4,42.4,10.6,13.8,5.6,16.0,6.3,31.5,9.3,7.1,12.8,7.1,10.3,2.2,17.9,8.2,33.2,28.8,24.4,35.8,29.5,2.3,72.5,17.0,15.8,18.8,4.0,2.6,6.3,91.6,89.2,95.4,18592
16,19,POPAYÁN,19001,CAUCA,18.4,16.3,29.4,5.9,5.0,10.4,37.8,33.5,61.0,1.4,1.4,1.8,8.1,8.5,6.1,31.8,31.2,34.9,7.4,7.8,5.4,5.4,4.4,10.3,2.3,1.8,4.9,6.1,6.3,5.3,5.6,2.7,21.3,11.8,11.3,14.3,3.1,1.8,10.2,17.8,18.4,15.0,0.6,0.5,1.3,81.4,80.2,87.4,19001
17,19,ALMAGUER,19022,CAUCA,62.9,23.9,66.0,24.2,10.1,25.5,81.8,43.0,85.5,1.1,1.4,1.0,5.3,3.7,5.5,52.4,45.6,53.0,7.8,13.2,7.2,54.2,10.1,58.3,6.5,1.4,7.0,0.3,0.9,0.2,80.4,18.8,86.2,15.9,5.2,16.9,56.3,5.4,61.1,6.9,14.1,6.3,2.2,0.9,2.3,94.2,81.9,95.4,19022
18,19,ARGELIA,19050,CAUCA,50.1,30.8,52.7,16.0,11.0,16.7,82.9,62.2,85.7,2.9,1.9,3.0,13.8,10.2,14.2,35.2,34.1,35.3,5.5,13.4,4.4,12.8,9.5,13.3,9.2,2.9,10.1,4.3,5.1,4.2,28.1,8.0,30.9,19.7,17.4,20.0,23.9,3.9,26.7,14.7,16.0,14.5,4.6,3.2,4.8,96.3,89.6,97.2,19050
19,19,BALBOA,19075,CAUCA,47.1,38.6,50.3,16.9,16.0,17.2,80.7,72.1,83.6,1.8,1.8,1.8,7.2,3.1,8.5,35.3,41.1,33.4,6.5,14.5,3.8,16.7,17.1,16.6,7.0,5.9,7.3,2.2,4.0,1.6,50.2,10.8,63.6,16.0,16.1,15.9,45.4,11.5,56.9,8.0,10.2,7.3,3.3,2.4,3.6,95.1,93.7,95.6,19075
20,19,BOLÍVAR,19100,CAUCA,51.1,21.6,55.4,18.4,10.5,19.6,78.2,47.8,82.8,1.4,0.7,1.5,3.0,2.2,3.1,42.1,41.0,42.3,7.3,11.1,6.7,34.3,7.6,38.3,5.8,2.0,6.4,0.5,0.9,0.4,70.3,11.8,79.0,14.0,9.0,14.8,47.7,3.7,54.2,8.0,11.6,7.5,2.3,0.6,2.5,94.7,85.3,96.1,19100
21,19,BUENOS AIRES,19110,CAUCA,42.5,23.1,43.4,15.3,9.9,15.6,69.1,47.6,70.2,2.9,0.9,3.0,5.5,1.8,5.7,38.7,36.7,38.8,4.3,9.2,4.1,17.6,7.2,18.1,4.9,2.5,5.1,2.7,1.2,2.8,35.3,5.8,36.8,18.5,15.9,18.6,40.9,1.6,42.9,15.2,18.2,15.1,2.8,1.8,2.8,90.5,80.6,91.0,19110
22,19,CAJIBÍO,19130,CAUCA,56.9,19.8,59.3,20.0,7.6,20.9,80.3,50.2,82.4,1.7,2.0,1.6,7.8,3.2,8.1,43.1,41.2,43.2,6.1,8.4,6.0,30.5,9.6,32.0,7.7,1.8,8.1,3.3,3.0,3.4,43.6,3.2,46.5,20.2,11.1,20.9,59.2,3.5,63.2,9.9,13.9,9.6,3.6,0.3,3.8,94.3,86.6,94.9,19130
23,19,CALDONO,19137,CAUCA,56.0,26.4,57.6,21.6,9.8,22.4,72.8,39.5,75.0,3.3,2.0,3.4,11.5,6.3,11.9,45.9,38.2,46.5,11.5,11.4,11.5,30.5,24.7,30.8,7.2,1.5,7.6,2.9,1.6,3.0,49.2,10.8,51.8,20.0,8.8,20.8,15.9,3.2,16.8,13.3,22.3,12.7,4.9,1.2,5.2,92.8,83.9,93.4,19137
24,19,CALOTO,19142,CAUCA,37.4,18.0,42.3,13.6,6.4,15.5,55.7,35.5,61.0,1.6,1.1,1.8,5.4,4.0,5.8,40.2,37.1,41.1,7.3,10.3,6.5,18.4,12.6,19.9,3.0,1.4,3.4,12.7,5.8,14.5,36.7,4.1,45.2,17.1,12.2,18.3,28.7,5.0,34.9,12.8,15.6,12.1,1.9,0.2,2.3,86.8,82.1,88.0,19142
25,19,CORINTO,19212,CAUCA,33.7,23.1,48.3,15.5,12.8,19.0,62.7,55.4,72.0,1.2,1.3,1.2,5.6,3.8,7.8,33.6,32.3,35.1,9.3,12.4,5.5,11.7,1.6,24.4,4.6,3.2,6.3,7.7,4.2,12.1,26.3,5.3,52.9,14.6,12.0,17.8,17.8,1.3,38.7,14.6,17.9,10.6,2.3,1.2,3.7,89.0,84.8,94.2,19212
26,19,FLORENCIA,19290,CAUCA,36.3,23.7,40.1,16.0,10.0,17.9,77.2,55.3,83.9,0.5,0.5,0.6,4.7,6.2,4.2,38.2,42.2,36.9,7.0,12.6,5.3,16.3,5.0,19.8,5.9,2.5,6.9,0.4,0.5,0.4,18.3,4.1,22.7,18.4,17.1,18.8,9.8,1.1,12.5,7.5,12.1,6.1,3.0,1.1,3.6,95.7,90.2,97.4,19290
27,19,GUACHENÉ,19300,CAUCA,20.2,18.2,21.2,8.5,6.1,9.7,43.5,38.4,46.0,1.6,1.0,1.8,3.3,3.0,3.5,41.9,42.6,41.5,4.7,9.6,2.2,6.8,4.3,8.1,1.8,1.5,1.9,1.0,0.7,1.1,5.8,1.9,7.7,16.5,16.0,16.8,7.2,1.1,10.3,18.1,18.3,18.0,0.4,0.8,0.2,79.8,83.1,78.2,19300
28,19,INZÁ,19355,CAUCA,59.0,19.8,60.9,17.5,6.1,18.1,72.2,37.1,74.0,2.3,2.7,2.2,16.1,6.7,16.6,53.8,33.9,54.8,5.8,6.7,5.7,30.3,12.4,31.2,5.5,1.1,5.7,1.6,1.8,1.6,48.7,4.9,51.0,21.7,8.5,22.4,24.5,8.5,25.3,13.9,21.1,13.6,3.4,0.9,3.5,92.3,84.7,92.7,19355
29,19,JAMBALÓ,19364,CAUCA,46.5,14.3,49.8,21.7,6.7,23.5,67.4,34.9,71.3,1.8,0.2,2.0,10.8,13.1,10.5,32.9,30.1,33.2,6.8,7.9,6.6,24.4,5.5,26.6,5.5,1.1,6.1,1.1,1.1,1.1,51.9,6.7,57.3,21.1,12.4,22.1,23.1,5.0,25.3,9.7,13.9,9.2,5.3,1.7,5.7,93.4,81.0,94.9,19364
30,19,LA SIERRA,19392,CAUCA,53.6,41.5,55.9,16.7,11.9,17.7,71.7,50.5,75.9,1.2,0.6,1.3,5.4,1.0,6.3,60.3,70.0,58.4,8.1,16.9,6.3,31.6,30.8,31.8,3.1,1.8,3.4,6.2,8.9,5.7,60.0,28.9,66.2,14.6,9.6,15.6,21.7,1.1,25.7,11.0,13.5,10.5,0.9,0.0,1.1,94.0,93.2,94.2,19392
31,19,LA VEGA,19397,CAUCA,56.7,31.1,58.1,16.9,13.4,17.1,75.5,49.1,77.2,1.7,1.6,1.7,8.4,3.9,8.7,55.9,49.3,56.3,6.6,7.4,6.5,37.7,18.0,38.9,4.8,2.5,5.0,0.6,0.7,0.6,67.3,17.5,70.3,16.3,9.2,16.8,31.5,11.8,32.7,12.2,18.7,11.8,1.7,0.9,1.8,91.3,79.0,92.1,19397
32,19,MERCADERES,19450,CAUCA,46.6,37.7,52.1,19.1,16.8,20.3,74.9,60.6,83.0,0.9,0.9,1.0,6.1,8.8,4.6,41.5,46.9,38.4,7.8,13.5,4.5,42.0,39.5,43.5,3.5,2.1,4.3,1.4,0.8,1.7,45.9,24.3,58.3,13.1,10.4,14.6,29.0,1.8,44.4,9.3,10.9,8.3,1.9,0.7,2.7,94.1,90.4,96.2,19450
33,19,MIRANDA,19455,CAUCA,21.6,17.0,29.0,11.6,9.5,14.5,52.1,45.2,61.8,1.8,1.9,1.8,5.7,3.5,8.7,31.7,29.5,34.8,5.8,7.7,3.0,4.6,1.6,8.7,3.0,2.6,3.5,2.9,0.8,5.8,9.6,1.3,21.2,14.7,15.1,14.2,5.8,0.4,13.3,15.1,17.2,12.2,1.2,0.6,2.1,81.6,79.4,84.6,19455
34,19,MORALES,19473,CAUCA,48.7,23.3,50.8,15.9,7.2,16.6,71.3,48.2,73.2,2.2,1.3,2.2,5.8,8.3,5.6,45.7,39.5,46.2,5.9,11.9,5.4,23.4,22.1,23.5,5.0,2.0,5.2,9.8,4.3,10.3,39.0,12.0,41.3,14.5,12.3,14.7,37.8,3.1,40.7,10.2,12.0,10.1,3.3,0.9,3.5,93.3,85.4,94.0,19473
35,19,PADILLA,19513,CAUCA,22.0,19.4,24.5,8.4,8.5,8.2,48.6,43.4,53.4,1.7,1.7,1.7,2.0,2.3,1.7,42.8,40.8,44.6,5.3,8.1,2.7,6.2,3.1,8.9,2.9,2.4,3.3,1.8,0.4,3.1,9.7,5.7,13.4,13.7,13.0,14.3,6.0,0.9,10.6,16.1,16.3,16.0,0.3,0.5,0.2,81.7,83.2,80.3,19513
36,19,PÁEZ,19517,CAUCA,56.3,23.5,59.0,18.8,7.9,19.9,72.5,40.0,75.9,3.4,2.3,3.5,5.1,2.3,5.4,48.0,33.1,49.6,7.9,10.9,7.6,34.7,23.3,35.9,7.3,1.8,7.9,2.9,3.1,2.9,49.7,4.7,54.4,22.4,9.6,23.8,18.4,33.5,16.8,15.5,20.3,15.1,4.7,1.6,5.0,92.6,82.5,93.7,19517
37,19,PATÍA,19532,CAUCA,44.1,25.9,56.8,16.6,12.2,20.0,67.7,53.2,78.7,1.5,1.2,1.7,1.7,2.1,1.4,49.0,50.1,48.1,8.2,12.5,5.1,18.9,9.7,25.8,3.9,2.2,5.1,4.1,1.7,5.8,39.8,10.7,61.8,16.4,11.8,19.9,39.4,3.0,67.0,12.5,11.7,13.1,1.4,0.8,1.9,92.8,89.5,95.2,19532
38,19,PIAMONTE,19533,CAUCA,44.0,40.3,45.3,10.1,8.3,10.7,69.3,55.2,74.5,2.2,1.3,2.5,5.3,1.3,6.7,38.4,40.7,37.6,7.6,15.9,4.7,18.2,20.9,17.2,8.8,5.5,10.1,17.8,62.1,1.8,5.9,3.5,6.7,22.6,21.5,23.0,25.0,2.1,33.3,13.6,15.3,13.0,4.7,3.1,5.2,90.0,84.4,92.1,19533
39,19,PIENDAMÓ - TUNÍA,19548,CAUCA,30.7,22.9,35.3,13.9,11.1,15.6,64.8,52.9,71.8,1.2,1.2,1.2,4.1,5.0,3.6,36.5,32.0,39.2,8.1,11.8,5.9,15.8,11.4,18.5,4.0,2.6,4.8,5.7,5.2,6.0,16.4,5.9,22.6,12.1,14.2,10.9,5.6,1.4,8.1,10.6,13.1,9.1,2.2,1.4,2.6,91.9,90.6,92.7,19548
40,19,PUERTO TEJADA,19573,CAUCA,16.6,16.7,15.8,7.1,7.3,5.5,39.8,38.9,46.4,2.1,2.1,2.2,2.0,2.1,1.7,30.5,30.9,27.7,7.5,8.2,2.2,1.5,1.3,2.7,3.9,3.7,5.7,0.3,0.2,0.8,2.3,2.1,3.8,11.8,11.9,11.6,1.9,0.9,9.2,20.6,20.8,18.9,0.5,0.5,0.5,81.7,82.2,77.8,19573
41,19,PURACÉ,19585,CAUCA,39.5,24.6,41.3,12.4,9.3,12.8,66.3,51.2,68.5,1.5,1.1,1.6,8.2,1.2,9.2,38.3,37.7,38.3,9.5,20.2,7.9,34.7,32.8,35.0,4.0,1.9,4.3,2.6,6.8,2.0,20.0,7.8,21.7,17.4,12.9,18.0,19.8,5.0,21.9,11.5,11.0,11.6,2.4,1.2,2.6,90.2,86.0,90.8,19585
42,19,ROSAS,19622,CAUCA,43.2,25.3,45.4,17.1,6.9,18.4,75.1,48.0,78.6,1.3,1.0,1.4,3.0,0.8,3.3,52.1,55.8,51.6,4.6,11.4,3.7,9.5,8.1,9.7,3.7,1.3,4.0,5.6,2.5,5.9,37.6,8.9,41.2,11.0,12.9,10.8,33.6,3.6,37.4,11.0,15.2,10.5,1.1,0.0,1.3,93.5,88.8,94.1,19622
43,19,SAN SEBASTIÁN,19693,CAUCA,46.4,21.3,48.0,14.1,7.1,14.6,74.7,45.2,76.8,1.2,0.8,1.2,5.6,5.2,5.6,43.6,41.3,43.8,6.9,16.7,6.3,20.1,18.7,20.2,4.6,0.4,4.8,0.3,0.4,0.2,71.7,16.3,75.6,12.9,8.7,13.2,19.5,6.0,20.4,9.0,11.1,8.9,2.1,0.0,2.2,91.5,85.7,91.9,19693
44,19,SANTANDER DE QUILICHAO,19698,CAUCA,23.8,15.7,31.7,8.7,5.6,11.8,49.6,37.7,61.8,1.6,1.4,1.7,4.7,4.6,4.7,30.0,27.1,33.0,6.5,7.8,5.1,6.7,5.7,7.7,3.2,2.6,3.9,7.4,4.6,10.1,18.6,3.1,34.4,13.0,11.6,14.3,10.1,2.2,18.1,15.4,16.6,14.2,1.8,1.0,2.6,85.8,82.3,89.3,19698
45,19,SANTA ROSA,19701,CAUCA,66.1,37.9,69.8,11.9,6.7,12.8,72.0,45.4,76.5,1.6,0.8,1.8,28.1,9.2,31.3,60.0,55.0,60.9,8.9,11.3,8.5,58.7,5.5,67.8,5.6,2.1,6.1,5.0,23.5,1.9,29.6,28.6,29.8,24.4,10.5,26.8,32.4,2.9,37.4,16.0,13.9,16.4,3.2,0.4,3.7,88.2,76.1,90.2,19701
46,19,SILVIA,19743,CAUCA,43.8,13.8,48.2,18.6,7.0,20.6,67.7,36.0,72.9,3.0,1.4,3.2,6.5,6.5,6.5,35.9,34.8,36.1,8.9,9.2,8.8,34.6,7.1,39.1,4.9,1.9,5.4,1.0,0.5,1.1,36.6,1.4,42.4,17.1,7.8,18.6,19.7,7.2,21.8,12.0,15.2,11.4,4.9,0.8,5.5,92.2,87.4,92.9,19743
47,19,SOTARÁ - PAISPAMBA,19760,CAUCA,32.3,19.7,32.8,9.7,3.6,10.0,67.2,38.7,68.7,1.3,0.9,1.3,3.3,17.6,2.6,38.2,38.7,38.2,6.8,15.8,6.4,28.6,1.8,29.9,4.4,0.9,4.6,3.0,16.2,2.4,37.4,14.4,38.5,12.6,8.6,12.8,14.4,1.4,15.1,11.4,9.9,11.5,1.7,0.9,1.7,88.2,82.0,88.5,19760
48,19,SUÁREZ,19780,CAUCA,44.1,28.4,50.6,13.1,11.3,13.8,69.9,57.6,74.6,2.6,2.5,2.7,5.1,2.3,6.1,37.1,35.3,37.8,7.5,13.7,5.2,19.2,16.8,20.2,8.2,8.0,8.2,1.9,2.3,1.8,32.8,7.0,42.5,14.0,12.9,14.4,55.1,11.1,71.8,12.8,14.6,12.1,3.3,1.8,3.9,91.8,89.2,92.8,19780
49,19,SUCRE,19785,CAUCA,75.5,52.8,80.4,20.9,15.3,22.3,75.8,61.6,79.3,0.8,0.2,0.9,1.8,1.5,1.9,89.1,76.0,92.3,6.4,12.9,4.8,36.5,12.0,42.5,4.5,2.0,5.1,1.3,2.4,1.1,82.0,53.6,88.9,16.7,13.5,17.5,65.2,9.8,78.8,7.7,9.2,7.3,0.1,0.2,0.0,96.6,90.8,98.1,19785
50,19,TIMBÍO,19807,CAUCA,35.7,24.0,44.0,12.6,9.4,14.8,63.8,48.2,74.6,1.3,0.9,1.6,17.8,10.6,22.8,44.9,39.4,48.8,8.9,13.4,5.8,8.4,6.5,9.7,3.0,1.9,3.7,8.0,4.5,10.5,13.9,6.5,19.2,14.1,11.2,16.1,4.1,0.6,6.5,12.4,13.9,11.4,1.1,0.8,1.4,91.0,88.7,92.6,19807
51,19,TORIBÍO,19821,CAUCA,45.1,16.7,47.0,19.9,8.3,20.8,68.1,39.7,70.5,2.8,1.2,2.9,4.6,2.7,4.7,36.7,23.2,37.8,4.7,7.8,4.4,26.4,10.1,27.8,6.2,1.7,6.6,8.6,7.5,8.7,39.6,7.0,42.4,16.1,10.6,16.6,28.6,5.0,30.6,10.6,12.8,10.4,5.5,2.9,5.7,95.5,84.1,96.4,19821
52,19,TOTORÓ,19824,CAUCA,55.1,26.7,57.0,13.2,7.4,13.6,69.5,44.6,71.5,2.2,1.8,2.2,7.2,4.8,7.4,57.9,49.4,58.5,14.7,22.7,14.1,38.7,17.9,40.3,4.7,2.2,4.9,2.4,2.8,2.3,47.4,15.7,49.9,19.6,9.4,20.4,24.3,21.9,24.5,11.7,16.7,11.3,2.7,1.4,2.8,92.2,84.5,92.8,19824
53,19,EL TAMBO,19256,CAUCA,46.0,30.8,47.1,18.4,10.6,18.9,80.1,54.1,82.1,1.8,1.1,1.8,9.9,5.3,10.3,40.0,42.5,39.8,5.5,10.8,5.1,23.3,16.0,23.8,5.5,1.9,5.7,5.9,11.7,5.4,33.5,9.0,35.3,15.2,9.6,15.7,29.0,2.8,31.0,10.2,14.5,9.9,2.7,1.5,2.8,94.3,88.4,94.8,19256
54,19,GUAPI,19318,CAUCA,68.9,60.5,79.9,28.8,23.6,36.0,67.2,54.3,85.0,10.9,7.8,15.2,1.4,1.5,1.3,48.1,42.4,56.0,9.6,10.8,7.9,82.2,82.5,81.8,8.2,6.1,11.1,32.1,54.6,1.0,1.8,0.3,4.0,33.4,28.5,40.2,78.7,80.5,76.3,30.8,28.6,33.7,3.3,2.1,5.0,93.4,90.8,96.9,19318
55,19,LÓPEZ DE MICAY,19418,CAUCA,81.2,53.1,84.9,27.3,15.8,29.1,77.4,47.2,82.1,17.0,5.3,18.8,6.2,5.5,6.3,70.0,50.5,73.0,12.1,11.0,12.3,58.1,27.7,62.8,9.8,5.0,10.6,4.7,28.3,1.0,1.7,1.3,1.7,40.1,23.3,42.7,84.6,57.6,88.8,34.6,26.4,35.8,2.2,1.3,2.4,94.9,83.7,96.6,19418
56,19,TIMBIQUÍ,19809,CAUCA,72.4,60.3,77.2,28.4,19.6,32.2,70.1,51.4,78.1,9.4,5.6,11.0,5.6,4.3,6.1,54.9,42.5,60.2,15.7,14.3,16.3,76.1,79.2,74.8,7.9,5.3,9.0,21.3,68.6,1.0,2.4,0.7,3.1,38.1,32.7,40.4,78.2,75.2,79.5,26.0,27.0,25.6,2.9,3.1,2.8,94.5,90.3,96.4,19809
57,19,VILLA RICA,19845,CAUCA,22.7,23.7,20.2,6.0,6.0,5.8,41.9,40.7,45.3,1.8,1.9,1.6,4.2,4.7,2.8,35.4,34.9,36.6,7.3,8.7,3.3,6.6,5.9,8.7,2.5,2.4,2.7,0.9,0.6,1.5,5.2,4.1,8.3,11.7,12.2,10.5,42.0,45.2,33.0,18.2,18.4,17.7,0.4,0.3,0.5,79.1,78.3,81.2,19845
58,76,CALI,76001,VALLE DEL CAUCA,11.9,11.7,17.0,4.4,4.3,8.4,33.0,32.7,48.6,1.9,1.9,1.8,4.1,4.1,2.5,21.1,21.0,23.3,4.8,4.8,3.6,1.5,1.3,8.4,2.8,2.8,3.6,0.6,0.6,2.8,0.3,0.3,2.3,11.3,11.3,12.3,0.9,0.8,7.1,17.7,17.8,16.5,0.6,0.5,0.7,75.3,75.1,80.6,76001
59,76,ANDALUCÍA,76036,VALLE DEL CAUCA,15.3,13.9,20.8,8.6,7.6,11.9,52.0,48.9,62.0,1.2,1.1,1.5,0.5,0.7,0.1,37.4,36.0,42.2,4.5,5.4,1.6,2.1,1.3,4.9,2.2,2.2,2.0,2.4,0.9,7.4,1.4,0.5,4.4,11.2,11.2,10.9,2.8,0.8,9.3,11.1,11.7,9.1,0.5,0.6,0.5,80.0,79.2,82.7,76036
60,76,ANSERMANUEVO,76041,VALLE DEL CAUCA,31.3,26.1,40.4,17.4,15.6,19.9,76.6,70.8,85.0,2.4,2.0,2.9,3.0,4.7,0.5,30.8,32.1,28.9,5.8,7.8,2.9,4.4,2.0,7.8,5.0,4.4,5.9,1.5,0.4,3.1,2.1,0.7,4.1,15.9,16.6,14.7,19.6,1.2,46.3,13.1,13.8,12.0,1.7,1.4,2.2,85.9,83.3,89.6,76041
61,76,ARGELIA,76054,VALLE DEL CAUCA,36.2,23.6,49.8,21.4,17.8,25.5,77.5,69.8,86.4,1.7,1.4,2.1,1.5,1.6,1.3,27.1,27.1,27.1,6.4,6.3,6.5,14.6,5.4,25.2,4.5,2.4,7.0,2.8,1.2,4.7,0.3,0.0,0.7,16.5,12.6,20.9,24.2,6.6,44.2,10.4,10.6,10.2,3.0,2.5,3.7,92.4,89.4,95.8,76054
